name,department,,,,,,,,,,,,,,,,,,
 板层状鱼鳞病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 剥脱性唇炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 Bazin硬红斑,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 风热疮,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 复发性线性棘...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 口腔灶性上皮增生,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 口唇疱疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 肠病性肢端皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 成人硬肿症,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 B疱疹病毒感染,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 剥脱性皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 鼻部穿通性毛囊炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 伴有脂肪瘤样...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 副银屑病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 痱,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 匐行疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 妇女多毛症,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 疤痕,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 白化病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 暗色丝孢霉病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 埃可病毒疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 妇女雄激素源性秃发,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 阿洪病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 α1-抗胰蛋...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 副牛痘,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 粉刺样痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 非典型麻疹综合征,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 反应性穿孔性胶原病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 发育不良痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 着色真菌病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 跖疣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 职业黑变病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 着色芽生菌病...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 脂溢性皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 着色杆菌病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 原发性限局性...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 幼年型疱疹样皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 婴儿肢端脓皮病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 婴儿腹部远心...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 银屑病甲,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 银屑病关节炎...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 幼年型类天疱疮,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 鲜红斑痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 须癣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 疣状肢端角化病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 油性肉芽肿,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 硬化性脂肪肉芽肿,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 硬斑,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 药物或化学物...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 淤积性皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 灼痛,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 月经疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 胰高糖素瘤综合征,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 足穿通性损害,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 足跟瘀斑,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 伊藤痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 医源性多毛症,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 遗传性对称性...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 先天性毛细血...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 自体敏感性湿疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 职业性硬皮病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 褶烂,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 增殖型天疱疮,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 西瓦特皮肤异色病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 紫癜,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 遗传性良性上...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 药物反应性甲病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 眼颧部褐蓝痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 痒点,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 痒性紫癜,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 夏季皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 增生性疤痕,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 肢端纤维角化瘤,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 种痘并发症,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 营养不良性皮...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 恙螨皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 炎症后弹力纤...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 血清性荨麻疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 细菌性皮肤病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 致命性中线肉芽肿,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 真菌性甲沟炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 足菌肿,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 疣状皮肤结核,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 硬化萎缩苔藓,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 银屑病性关节炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 婴儿肢端脓疱病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 幼年黑素瘤,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 遗传性硬化性...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 油彩皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 寻常性鱼鳞病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 指节垫,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 中毒性红斑,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 着色芽生菌病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 枕骨下硬结性毛囊炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 自身免疫性孕...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 职业性皮肤癌,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 晕痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 婴儿痤疮,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 油漆皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 下疳样脓皮病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 癣菌疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 硒及其化合物...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 增殖性皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 中毒性坏死性...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 转移性皮肤钙化病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 遗传过敏性皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 原藻病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 休止期脱发,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 血管角化瘤,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 小棘苔藓,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 着色性干皮病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 早秃,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 紫癜性扁平苔藓,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 增殖性红斑,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 真菌性皮肤病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 亚急性结节性...,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 隐翅虫皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 先天性巨大色素痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 职业性痤疮,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 掌跖脓疱病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 足癣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 自身敏感性皮炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 脂溢性脱发,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 硬红斑,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 圆形糠疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 小棘毛壅病,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 阴囊炎,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 先天性厚甲症,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 新生儿湿疹,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 先天性少白头,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 血管痣,皮肤性病科  皮肤科,,,,,,,,,,,,,,,,,,
 生殖器念珠菌病,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 梅毒,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 男性尖锐湿疣,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 梅毒肾病,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 淋病,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 潜伏梅毒,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 腹股沟肉芽肿,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 肛门尖锐湿疣,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 软下疳,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 女性尖锐湿疣,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 毛滴虫病,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 老年人神经梅毒,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 梅毒性巩膜炎,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 二期梅毒,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 梅毒性角膜病变,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 急性淋病,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
 儿童尖锐湿疣,皮肤性病科  性病科,,,,,,,,,,,,,,,,,,
慢性阑尾炎,普外科,,,,,,,,,,,,,,,,,,
腹股沟斜疝,普外科,,,,,,,,,,,,,,,,,,
肠道息肉病,普外科,,,,,,,,,,,,,,,,,,
菌血症,普外科,,,,,,,,,,,,,,,,,,
腹股沟直疝,普外科,,,,,,,,,,,,,,,,,,
胃损伤,普外科,,,,,,,,,,,,,,,,,,
切口疝,普外科,,,,,,,,,,,,,,,,,,
白线疝,普外科,,,,,,,,,,,,,,,,,,
坏死性筋膜炎,普外科,,,,,,,,,,,,,,,,,,
淋巴结炎,普外科,,,,,,,,,,,,,,,,,,
胰腺损伤,普外科,,,,,,,,,,,,,,,,,,
等渗性脱水,普外科,,,,,,,,,,,,,,,,,,
股疝,普外科,,,,,,,,,,,,,,,,,,
膈下脓肿,普外科,,,,,,,,,,,,,,,,,,
腹壁硬纤维瘤,普外科,,,,,,,,,,,,,,,,,,
脾脓肿,普外科,,,,,,,,,,,,,,,,,,
甲状腺钙化,普外科,,,,,,,,,,,,,,,,,,
腰骶部脂肪疝,普外科,,,,,,,,,,,,,,,,,,
闭孔疝,普外科,,,,,,,,,,,,,,,,,,
膀胱上内疝,普外科,,,,,,,,,,,,,,,,,,
先天性食管狭窄,普外科,,,,,,,,,,,,,,,,,,
环咽肌失弛缓症,普外科,,,,,,,,,,,,,,,,,,
乳糜腹,普外科,,,,,,,,,,,,,,,,,,
胰腺分裂,普外科,,,,,,,,,,,,,,,,,,
足穿通性损害,普外科,,,,,,,,,,,,,,,,,,
梭状芽胞杆菌伤口感染,普外科,,,,,,,,,,,,,,,,,,
食管受压性吞咽困难,普外科,,,,,,,,,,,,,,,,,,
腹腔室隔综合征,普外科,,,,,,,,,,,,,,,,,,
胰腺外伤,普外科,,,,,,,,,,,,,,,,,,
腹直肌鞘内血肿,普外科,,,,,,,,,,,,,,,,,,
畸形性吞咽困难,普外科,,,,,,,,,,,,,,,,,,
食管异位组织,普外科,,,,,,,,,,,,,,,,,,
巨膀胱-小结肠-肠蠕动不良综合征,普外科,,,,,,,,,,,,,,,,,,
手术后膈疝,普外科,,,,,,,,,,,,,,,,,,
食管蹼和食管环,普外科,,,,,,,,,,,,,,,,,,
淋球菌性腹膜炎,普外科,,,,,,,,,,,,,,,,,,
盆底腹膜疝,普外科,,,,,,,,,,,,,,,,,,
腹直肌自发性破裂,普外科,,,,,,,,,,,,,,,,,,
髂骨取骨后盆侧腹壁疝,普外科,,,,,,,,,,,,,,,,,,
自发性腹膜后出血或血肿,普外科,,,,,,,,,,,,,,,,,,
切除术后内疝,普外科,,,,,,,,,,,,,,,,,,
斜疝,普外科,,,,,,,,,,,,,,,,,,
甲状腺结核,普外科 传染科,,,,,,,,,,,,,,,,,,
婴幼儿脐疝,普外科 儿科,,,,,,,,,,,,,,,,,,
腹裂,普外科 儿科,,,,,,,,,,,,,,,,,,
会阴疝,普外科 妇科,,,,,,,,,,,,,,,,,,
胰腺脓肿,普外科 肝胆外科,,,,,,,,,,,,,,,,,,
结肠直肠损伤,普外科 肛肠外科,,,,,,,,,,,,,,,,,,
外伤性腹膜后出血或血肿,普外科 急诊科,,,,,,,,,,,,,,,,,,
腹壁挫伤,普外科 急诊科,,,,,,,,,,,,,,,,,,
气管闭合性损伤,普外科 急诊科,,,,,,,,,,,,,,,,,,
颈部开放性损伤,普外科 急诊科,,,,,,,,,,,,,,,,,,
食管瘢痕性狭窄,普外科 脑外科,,,,,,,,,,,,,,,,,,
妊娠合并急性胰腺炎,普外科 内分泌科,,,,,,,,,,,,,,,,,,
骶骼筋膜脂肪疝,普外科 内科,,,,,,,,,,,,,,,,,,
胰腺脑病综合征,普外科 内科,,,,,,,,,,,,,,,,,,
浸渍足,普外科 皮肤科,,,,,,,,,,,,,,,,,,
冷球蛋白血症肾损害,普外科 皮肤科,,,,,,,,,,,,,,,,,,
脾破裂,普外科 外科,,,,,,,,,,,,,,,,,,
手足徐动症,普外科 外科,,,,,,,,,,,,,,,,,,
缺血性结肠炎,普外科 外科,,,,,,,,,,,,,,,,,,
结肠扭转,普外科 外科,,,,,,,,,,,,,,,,,,
肠系膜上静脉血栓形成,普外科 外科,,,,,,,,,,,,,,,,,,
小肠损伤,普外科 外科,,,,,,,,,,,,,,,,,,
妊娠合并肠梗阻,普外科 外科,,,,,,,,,,,,,,,,,,
良性阵发性腹膜炎综合征,普外科 外科,,,,,,,,,,,,,,,,,,
颈部火器性异物,普外科 外伤科,,,,,,,,,,,,,,,,,,
喉部钝挫伤,普外科 外伤科,,,,,,,,,,,,,,,,,,
胃扭转,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
小儿腹股沟斜疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
成人腹股沟斜疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
腰疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
造口旁疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
急性弥漫性腹膜炎,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
老人腹股沟斜疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
十二指肠旁疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
胃肠道外瘘,普外科 胃肠外科,,,,,,,,,,,,,, 三叉神经痛,,,,
小网膜囊疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
半月线疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
嵌顿性腹股沟斜疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
腹壁坏死性筋膜炎,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
腹股沟滑动疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
复发性腹股沟疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
肠系膜裂孔疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
胆肠内引流术后内疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
盲肠旁疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
乙状结肠造口旁沟疝,普外科 胃肠外科,,,,,,,,,,,,,,,,,,
粘连性肠梗阻,普外科 消化内科,,,,,,,,,,,,,,,,,,
食管胃底静脉曲张及其破裂出血,普外科 消化内科,,,,,,,,,,,,,,,,,,
食管穿孔,普外科 消化内科,,,,,,,,,,,,,,,,,,
食管过短,普外科 消化内科,,,,,,,,,,,,,,,,,,
食管穿透性损伤,普外科 消化内科,,,,,,,,,,,,,,,,,,
硬化剂治疗引起的食管损害,普外科 消化内科,,,,,,,,,,,,,,,,,,
白喉性心肌炎,普外科 心胸外科,,,,,,,,,,,,,,,,,,
咽部及颈部食管闭合性损伤,普外科 心胸外科,,,,,,,,,,,,,,,,,,
疮疡,普外科 中医科,,,,,,,,,,,,,,,,,,
老年人甲状腺癌,普外科 肿瘤科,,,,,,,,,,,,,,,,,,
肿瘤性息肉,普外科 肿瘤科,,,,,,,,,,,,,,,,,,
家族性甲状腺非髓样癌,普外科 肿瘤科,,,,,,,,,,,,,,,,,,
原发性甲状腺恶性淋巴瘤,普外科 肿瘤科,,,,,,,,,,,,,,,,,,
网膜囊肿,普外科 肿瘤科,,,,,,,,,,,,,,,,,,
原发性食管恶性淋巴瘤,普外科 肿瘤科,,,,,,,,,,,,,,,,,,
 过劳肥,其他科室  减肥,,,,,,,,,,,,,,,,,,
 腱病,其他科室  康复科,,,,,,,,,,,,,,,,,,
 放射性肾炎,其他科室  康复科,,,,,,,,,,,,,,,,,,
 毒瘾,其他科室  康复科,,,,,,,,,,,,,,,,,,
 肝肾综合征,其他科室  康复科,,,,,,,,,,,,,,,,,,
 脊髓灰质炎后遗症,其他科室  康复科,,,,,,,,,,,,,,,,,,
 非依赖性物质...,其他科室  康复科,,,,,,,,,,,,,,,,,,
 左心室恶性施万瘤,其他科室  康复科,,,,,,,,,,,,,,,,,,
 代谢性酸中毒,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 青春发育延迟...,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 大楼病综合征,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 酸中毒,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 混合痣,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 空调病,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 矮小症,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 真菌过敏症,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 营养代谢缺乏,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 原位癌,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 职业病,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 亚健康,其他科室  其他综合,,,,,,,,,,,,,,,,,,
 性高潮障碍,其他科室  其他综合,,,,,,,,,,,,,,,,,,
断指再植,器官移植 骨科,,,,,,,,,,,,,,,,,,
断肢再植,器官移植 骨科,,,,,,,,,,,,,,,,,,
乳腺纤维腺瘤,乳腺外科,,,,,,,,,,,,,,,,,,
浆细胞性乳腺炎,乳腺外科,,,,,,,,,,,,,,,,,,
乳腺腺病,乳腺外科,,,,,,,,,,,,,,,,,,
单纯性乳腺增生症,乳腺外科,,,,,,,,,,,,,,,,,,
乳腺结核,乳腺外科,,,,,,,,,,,,,,,,,,
乳房导管内乳头状瘤,乳腺外科,,,,,,,,,,,,,,,,,,
乳头的乳头状瘤,乳腺外科,,,,,,,,,,,,,,,,,,
湿疹样癌,乳腺外科,,,,,,,,,,,,,,,,,,
乳房神经纤维瘤,乳腺外科,,,,,,,,,,,,,,,,,,
乳腺错构瘤,乳腺外科,,,,,,,,,,,,,,,,,,
非哺乳期乳晕部瘘管,乳腺外科,,,,,,,,,,,,,,,,,,
外伤性乳房脂肪坏死,乳腺外科,,,,,,,,,,,,,,,,,,
外伤性乳房血肿,乳腺外科,,,,,,,,,,,,,,,,,,
乳房结核,乳腺外科 传染科,,,,,,,,,,,,,,,,,,
乳房丝虫病,乳腺外科 传染科,,,,,,,,,,,,,,,,,,
乳房棘球蚴病,乳腺外科 传染科,,,,,,,,,,,,,,,,,,
乳房猪囊尾蚴病,乳腺外科 传染科,,,,,,,,,,,,,,,,,,
乳房纤维瘤,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
乳头内陷,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
乳腺增生,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
急性乳腺炎,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
乳腺囊性增生症,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
乳腺囊性增生病,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
急性化脓性乳腺炎,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
副乳,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
乳房缺少症,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
乳腺囊肿,乳腺外科 妇科,,,,,,,,,,,,,,,,,,
男子乳房发育症,乳腺外科 内分泌科,,,,,,,,,,,,,,,,,,
乳头炎和乳晕炎,乳腺外科 皮肤科,,,,,,,,,,,,,,,,,,
男性乳房肥大症,乳腺外科 外科,,,,,,,,,,,,,,,,,,
男性青春期乳房发育,乳腺外科 外科,,,,,,,,,,,,,,,,,,
乳房纤维腺瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳管内乳头状瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳房外湿疹样癌,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳腺湿疹样癌,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳腺纤维肉瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳腺脂肪肉瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳腺叶状囊肉瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳腺癌皮肤转移,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
原发性乳腺恶性淋巴瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
乳腺癌肉瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
隐匿型乳腺癌,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
原发性乳腺淋巴瘤,乳腺外科 肿瘤科,,,,,,,,,,,,,,,,,,
烧伤感染,烧伤科,,,,,,,,,,,,,,,,,,
电烧伤,烧伤科,,,,,,,,,,,,,,,,,,
化学烧伤,烧伤科,,,,,,,,,,,,,,,,,,
咽喉烧伤及化学伤,烧伤科,,,,,,,,,,,,,,,,,,
小儿烧伤,烧伤科 儿科,,,,,,,,,,,,,,,,,,
咽部灼伤,烧伤科 耳鼻喉科,,,,,,,,,,,,,,,,,,
外阴烧伤、烫伤和化学损伤,烧伤科 妇科,,,,,,,,,,,,,,,,,,
烧伤,烧伤科 急诊科,,,,,,,,,,,,,,,,,,
触电,烧伤科 急诊科,,,,,,,,,,,,,,,,,,
烧伤休克,烧伤科 急诊科,,,,,,,,,,,,,,,,,,
烧伤脓毒症,烧伤科 急诊科,,,,,,,,,,,,,,,,,,
冻伤,烧伤科 皮肤科,,,,,,,,,,,,,,,,,,
小儿烫伤,烧伤科 外科,,,,,,,,,,,,,,,,,,
热烧伤,烧伤科 外科,,,,,,,,,,,,,,,,,,
头皮及颅骨烧伤,烧伤科 外科,,,,,,,,,,,,,,,,,,
酸碱灼伤,烧伤科 外伤科,,,,,,,,,,,,,,,,,,
无机碱皮肤损伤,烧伤科 外伤科,,,,,,,,,,,,,,,,,,
眼烧伤,烧伤科 眼科,,,,,,,,,,,,,,,,,,
癫痫,神经内科,,,,,,,,,,,,,,,,,,
偏头痛,神经内科,,,,,,,,,,,,,,,,,,
脑梗死,神经内科,,,,,,,,,,,,,,,,,,
脑动脉硬化症,神经内科,,,,,,,,,,,,,,,,,,
三叉神经痛,神经内科,,,,,,,,,,,,,,,,,,
病毒性脑炎,神经内科,,,,,,,,,,,,,,,,,,
多发性末梢神经炎,神经内科,,,,,,,,,,,,,,,,,,
肝豆状核变性,神经内科,,,,,,,,,,,,,,,,,,
短暂性脑缺血发作,神经内科,,,,,,,,,,,,,,,,,,
肌萎缩侧索硬化症,神经内科,,,,,,,,,,,,,,,,,,
脑萎缩,神经内科,,,,,,,,,,,,,,,,,,
神经病,神经内科,,,,,,,,,,,,,,,,,,
不安腿综合征,神经内科,,,,,,,,,,,,,,,,,,
晕动病,神经内科,,,,,,,,,,,,,,,,,,
枕大神经痛,神经内科,,,,,,,,,,,,,,,,,,
睡眠障碍,神经内科,,,,,,,,,,,,,,,,,,
神经炎,神经内科,,,,,,,,,,,,,,,,,,
格林－巴利综合征,神经内科,,,,,,,,,,,,,,,,,,
进行性肌营养不良症,神经内科,,,,,,,,,,,,,,,,,,
前庭神经炎,神经内科,,,,,,,,,,,,,,,,,,
腔隙性脑梗死,神经内科,,,,,,,,,,,,,,,,,,
瘫痪,神经内科,,,,,,,,,,,,,,,,,,
神经梅毒,神经内科,,,,,,,,,,,,,,,,,,
脊髓性肌萎缩症,神经内科,,,,,,,,,,,,,,,,,,
前庭神经元炎,神经内科,,,,,,,,,,,,,,,,,,
平山病,神经内科,,,,,,,,,,,,,,,,,,
迟发性运动障碍,神经内科,,,,,,,,,,,,,,,,,,
难治性癫痫,神经内科,,,,,,,,,,,,,,,,,,
神经痛疾病,神经内科,,,,,,,,,,,,,,,,,,
进行性脊肌萎缩症,神经内科,,,,,,,,,,,,,,,,,,
